publication;author;department;isauthor;code
2578;225;13;1;1247
2578;109;7;0;1248
2579;238;13;1;1249
2580;57;3;1;1250
2581;323;20;1;1251
2581;113;7;0;1252
2582;323;20;1;1253
2583;323;20;1;1254
2584;323;20;1;1255
2584;119;7;0;1256
2585;323;20;1;1257
2586;323;20;1;1258
2587;323;20;1;1259
2588;323;20;1;1260
2589;323;20;1;1261
2589;117;7;0;1262
2590;323;20;1;1263
2591;323;20;1;1264
2591;119;7;0;1265
2592;323;20;1;1266
2593;323;20;1;1267
2593;110;7;0;1268
2594;323;20;1;1269
2595;323;20;1;1270
2596;323;20;1;1271
2597;323;20;1;1272
2598;323;20;1;1273
2598;117;7;0;1274
2599;323;20;1;1275
2599;326;20;0;1276
2600;323;20;1;1277
2600;113;7;0;1278
2601;323;20;1;1279
2602;323;20;1;1280
2603;323;20;1;1281
2604;323;20;1;1282
2605;323;20;1;1283
2605;117;7;0;1284
2606;323;20;1;1285
2607;323;20;1;1286
2608;323;20;1;1287
2608;117;7;0;1288
2609;323;20;1;1289
2609;119;7;0;1290
2610;323;20;1;1291
2611;323;20;1;1292
2611;121;7;0;1293
2612;323;20;1;1294
2613;323;20;1;1295
2614;323;20;1;1296
2615;323;20;1;1297
2616;323;20;1;1298
2616;119;7;0;1299
2617;323;20;1;1300
2617;121;7;0;1301
2618;323;20;1;1302
2619;323;20;1;1303
2620;323;20;1;1304
2621;323;20;1;1305
2622;305;19;1;1306
2623;131;9;1;1307
2623;130;9;0;1308
2624;302;19;1;1309
2625;78;5;1;1310
2626;204;14;1;1311
2627;29;2;1;1312
2628;252;16;1;1313
2628;312;19;0;1314
2629;134;9;1;1315
2630;35;2;1;1316
2631;311;19;1;1317
2632;285;15;1;1318
2633;151;8;1;1319
2634;136;9;1;1320
2635;237;13;1;1321
2636;293;18;1;1322
2637;326;20;1;1323
2638;86;5;1;1324
2639;271;17;1;1325
2640;296;18;1;1326
2641;87;5;1;1327
2642;241;13;1;1328
2643;178;10;1;1329
2644;297;18;1;1330
2645;13;1;1;1331
2645;20;1;0;1332
2646;124;7;1;1333
2646;106;7;0;1334
2647;213;14;1;1335
2648;322;20;1;1336
2648;259;16;0;1337
2649;330;4;1;1338
2650;260;16;1;1339
2651;309;19;1;1340
2652;262;16;1;1341
2653;304;19;1;1342
2654;310;19;1;1343
2655;287;15;1;1344
2656;199;12;1;1345
2657;323;20;1;1346
2657;326;20;0;1347
2658;323;20;1;1348
2659;323;20;1;1349
2660;323;20;1;1350
2661;323;20;1;1351
2662;323;20;1;1352
2662;119;7;0;1353
2663;323;20;1;1354
2664;323;20;1;1355
2665;323;20;1;1356
2666;323;20;1;1357
2666;119;7;0;1358
2667;323;20;1;1359
2668;323;20;1;1360
2668;119;7;0;1361
2669;323;20;1;1362
2670;323;20;1;1363
2670;107;7;0;1364
2671;323;20;1;1365
2672;323;20;1;1366
2673;323;20;1;1367
2674;323;20;1;1368
2675;323;20;1;1369
2676;323;20;1;1370
2677;323;20;1;1371
2678;323;20;1;1372
2679;323;20;1;1373
2680;323;20;1;1374
2681;323;20;1;1375
2682;323;20;1;1376
2683;323;20;1;1377
2684;323;20;1;1378
2685;323;20;1;1379
2685;107;7;0;1380
2686;323;20;1;1381
2686;314;19;0;1382
2687;323;20;1;1383
2688;323;20;1;1384
2688;326;20;0;1385
2689;323;20;1;1386
2690;323;20;1;1387
2691;323;20;1;1388
2692;323;20;1;1389
2693;323;20;1;1390
2693;326;20;0;1391
2694;323;20;1;1392
2695;323;20;1;1393
2696;323;20;1;1394
2697;323;20;1;1395
2698;323;20;1;1396
2699;323;20;1;1397
2700;323;20;1;1398
2701;323;20;1;1399
2701;121;7;0;1400
2702;323;20;1;1401
2703;323;20;1;1402
2704;323;20;1;1403
2704;119;7;0;1404
2705;323;20;1;1405
2705;113;7;0;1406
2706;323;20;1;1407
2706;119;7;0;1408
2707;323;20;1;1409
2708;323;20;1;1410
2709;323;20;1;1411
2709;113;7;0;1412
2710;323;20;1;1413
2711;323;20;1;1414
2712;323;20;1;1415
2713;323;20;1;1416
2713;186;11;0;1417
2714;323;20;1;1418
2715;332;20;1;1419
2716;332;20;1;1420
2717;221;14;1;1421
2717;213;14;0;1422
2718;111;7;1;1423
2719;195;12;1;1424
2720;285;15;1;1425
2721;86;5;1;1426
855;337;1;0;1427
2722;98;6;1;1428
2722;96;6;0;1429
2723;191;11;1;1430
2724;263;16;1;1431
2725;273;17;1;1432
2726;127;7;1;1433
2728;295;18;1;1434
2729;251;16;1;1435
2730;251;16;1;1436
2731;258;16;1;1437
2732;249;16;1;1438
1;52;3;0;1439
2;48;3;0;1440
3;48;3;0;1441
4;52;3;0;1442
5;52;3;0;1443
6;52;3;0;1444
7;52;3;0;1445
8;55;3;1;1446
9;57;3;1;1447
10;57;3;1;1448
11;58;3;0;1449
12;56;3;0;1450
13;222;13;1;1451
14;61;3;0;1452
15;61;3;0;1453
16;297;18;1;1454
16;51;3;0;1455
16;301;19;0;1456
18;86;5;1;1457
18;124;7;0;1458
18;106;7;0;1459
18;7;1;0;1460
17;86;5;1;1461
386;195;12;1;1462
286;87;5;1;1463
286;81;5;0;1464
333;195;12;0;1465
100;91;5;1;1466
285;88;5;1;1467
99;91;5;1;1468
98;89;5;1;1469
97;89;5;1;1470
96;88;5;1;1471
95;88;5;1;1472
93;78;5;1;1473
38;65;4;1;1474
20;279;15;1;1475
20;287;4;0;1476
83;89;5;0;1477
83;79;5;1;1478
65;75;4;1;1479
36;65;4;1;1480
350;194;12;1;1481
349;194;12;1;1482
315;269;17;1;1483
315;265;17;0;1484
315;184;11;0;1485
314;265;17;1;1486
314;184;11;0;1487
314;267;17;0;1488
214;89;5;0;1489
214;79;5;1;1490
213;7;1;0;1491
213;110;7;1;1492
211;89;5;0;1493
211;79;5;1;1494
210;92;6;0;1495
210;78;5;0;1496
210;82;5;0;1497
210;85;5;1;1498
209;91;5;1;1499
207;81;5;0;1500
207;87;5;1;1501
205;81;5;1;1502
205;85;5;0;1503
205;87;5;0;1504
204;81;5;1;1505
204;86;5;0;1506
204;78;5;0;1507
201;92;6;1;1508
201;81;5;0;1509
201;85;5;0;1510
200;92;6;1;1511
200;81;5;0;1512
200;84;5;0;1513
197;81;5;1;1514
196;92;6;1;1515
196;86;5;0;1516
71;66;4;0;1517
71;6;1;1;1518
71;75;4;0;1519
71;77;4;0;1520
71;251;16;0;1521
63;75;4;1;1522
57;66;4;0;1523
37;65;4;1;1524
332;196;12;1;1525
331;195;12;1;1526
91;89;5;1;1527
89;89;5;0;1528
89;79;5;1;1529
88;89;5;0;1530
88;79;5;1;1531
87;74;4;1;1532
86;89;5;1;1533
85;79;5;0;1534
85;176;10;1;1535
84;86;5;1;1536
53;66;4;1;1537
316;186;11;1;1538
219;81;5;1;1539
218;81;5;1;1540
48;65;4;1;1541
48;105;7;0;1542
39;65;4;1;1543
348;195;12;0;1544
347;194;12;1;1545
346;196;12;0;1546
346;194;12;1;1547
345;197;12;1;1548
343;195;12;1;1549
342;272;17;1;1550
341;196;12;1;1551
340;195;12;1;1552
338;195;12;1;1553
337;199;12;1;1554
336;195;12;1;1555
335;195;12;1;1556
334;195;12;1;1557
313;191;11;1;1558
313;192;11;0;1559
312;271;17;0;1560
312;184;11;1;1561
311;191;11;1;1562
311;192;11;0;1563
310;187;11;1;1564
310;115;7;0;1565
309;193;11;1;1566
308;193;11;1;1567
307;192;11;1;1568
306;192;11;1;1569
305;225;13;1;1570
305;302;19;0;1571
304;191;11;1;1572
303;191;11;1;1573
302;191;11;1;1574
302;192;11;0;1575
301;191;11;1;1576
300;191;11;1;1577
299;191;11;1;1578
298;191;11;1;1579
298;192;11;0;1580
297;191;11;1;1581
296;191;11;1;1582
295;191;11;1;1583
294;191;11;1;1584
293;191;11;1;1585
292;191;11;1;1586
292;192;11;0;1587
291;191;11;1;1588
290;191;11;1;1589
290;192;11;0;1590
289;184;11;1;1591
193;91;5;1;1592
192;91;5;1;1593
191;91;5;1;1594
190;91;5;1;1595
189;91;5;1;1596
188;89;5;1;1597
187;89;5;1;1598
186;89;5;0;1599
186;80;5;1;1600
185;89;5;0;1601
185;80;5;1;1602
184;89;5;0;1603
184;80;5;1;1604
183;89;5;1;1605
182;89;5;1;1606
181;89;5;0;1607
181;80;5;1;1608
180;89;5;0;1609
180;80;5;1;1610
179;89;5;1;1611
178;89;5;1;1612
177;89;5;0;1613
177;80;5;1;1614
176;89;5;1;1615
175;89;5;1;1616
174;89;5;1;1617
173;89;5;0;1618
173;80;5;1;1619
172;89;5;1;1620
172;80;5;0;1621
171;89;5;1;1622
171;80;5;0;1623
168;246;13;1;1624
167;88;5;1;1625
166;88;5;1;1626
165;88;5;1;1627
164;88;5;1;1628
163;88;5;1;1629
162;88;5;1;1630
161;88;5;1;1631
160;88;5;1;1632
159;88;5;1;1633
158;88;5;1;1634
157;88;5;1;1635
156;88;5;1;1636
155;88;5;1;1637
154;88;5;1;1638
154;89;5;0;1639
153;88;5;1;1640
51;66;4;1;1641
46;65;4;1;1642
31;287;15;1;1643
30;287;15;1;1644
29;287;15;1;1645
28;287;15;1;1646
27;287;15;1;1647
26;287;15;1;1648
25;287;15;1;1649
24;287;15;1;1650
23;287;15;1;1651
152;88;5;1;1652
151;88;5;1;1653
150;88;5;1;1654
149;88;5;1;1655
148;91;5;1;1656
147;87;5;1;1657
146;87;5;1;1658
146;81;5;0;1659
145;87;5;1;1660
145;81;5;0;1661
144;87;5;1;1662
143;87;5;1;1663
143;81;5;0;1664
142;87;5;1;1665
141;87;5;1;1666
140;85;5;1;1667
140;87;5;0;1668
139;85;5;1;1669
138;85;5;1;1670
138;91;5;0;1671
137;85;5;1;1672
136;85;5;1;1673
135;85;5;1;1674
134;85;5;1;1675
133;84;5;1;1676
132;83;5;1;1677
131;83;5;1;1678
130;195;12;0;1679
130;85;5;1;1680
129;81;5;1;1681
128;81;5;1;1682
127;82;5;1;1683
126;82;5;1;1684
125;81;5;1;1685
124;81;5;1;1686
123;81;5;1;1687
122;81;5;1;1688
121;81;5;1;1689
120;81;5;1;1690
119;80;5;1;1691
118;80;5;1;1692
117;80;5;1;1693
116;79;5;1;1694
115;79;5;1;1695
114;79;5;1;1696
113;79;5;1;1697
112;79;5;1;1698
111;79;5;1;1699
110;79;5;1;1700
109;79;5;1;1701
108;79;5;1;1702
107;79;5;1;1703
106;79;5;1;1704
105;78;5;1;1705
103;78;5;1;1706
102;89;5;0;1707
102;80;5;1;1708
101;79;5;0;1709
101;176;10;1;1710
66;75;4;1;1711
59;67;4;1;1712
49;65;4;1;1713
47;65;4;1;1714
45;65;4;1;1715
44;65;4;1;1716
43;65;4;1;1717
42;65;4;1;1718
41;65;4;1;1719
35;65;4;1;1720
34;287;15;1;1721
33;287;15;1;1722
32;287;15;1;1723
22;287;15;1;1724
21;287;15;1;1725
330;195;12;1;1726
288;186;11;0;1727
288;93;6;1;1728
287;186;11;1;1729
82;88;5;1;1730
81;86;5;1;1731
80;84;5;1;1732
79;78;5;1;1733
78;92;6;1;1734
78;86;5;0;1735
77;92;6;1;1736
76;85;5;1;1737
75;84;5;1;1738
75;103;6;0;1739
74;82;5;1;1740
50;65;4;1;1741
40;65;4;1;1742
385;195;12;1;1743
384;198;12;1;1744
383;198;12;1;1745
382;197;12;1;1746
381;197;12;1;1747
380;197;12;1;1748
379;196;12;1;1749
378;199;12;1;1750
377;199;12;1;1751
376;195;12;1;1752
375;195;12;1;1753
374;195;12;1;1754
373;195;12;1;1755
373;194;12;0;1756
372;195;12;1;1757
372;194;12;0;1758
371;194;12;1;1759
370;194;12;1;1760
369;198;12;1;1761
368;198;12;1;1762
367;194;12;1;1763
367;197;12;0;1764
366;196;12;1;1765
365;199;12;1;1766
364;199;12;1;1767
363;195;12;1;1768
362;195;12;1;1769
361;195;12;1;1770
360;199;12;1;1771
359;199;12;1;1772
358;195;12;1;1773
357;195;12;1;1774
356;194;12;1;1775
355;196;12;1;1776
354;196;12;1;1777
353;195;12;1;1778
352;194;12;1;1779
329;193;11;1;1780
329;184;11;0;1781
328;193;11;1;1782
327;191;11;1;1783
326;191;11;1;1784
325;191;11;1;1785
323;184;11;1;1786
323;193;11;0;1787
322;184;11;1;1788
322;271;17;0;1789
321;193;11;1;1790
321;184;11;0;1791
320;193;11;1;1792
319;192;11;1;1793
318;192;11;1;1794
317;184;11;1;1795
284;89;5;0;1796
284;80;5;1;1797
283;89;5;1;1798
282;89;5;1;1799
282;80;5;0;1800
281;89;5;0;1801
281;80;5;1;1802
280;89;5;1;1803
279;89;5;1;1804
278;89;5;1;1805
277;89;5;0;1806
277;80;5;1;1807
276;89;5;0;1808
276;80;5;1;1809
275;89;5;1;1810
275;80;5;0;1811
274;89;5;1;1812
273;89;5;1;1813
272;89;5;1;1814
272;80;5;0;1815
271;89;5;1;1816
270;89;5;1;1817
270;80;5;0;1818
269;89;5;1;1819
268;89;5;1;1820
268;80;5;0;1821
267;89;5;1;1822
267;80;5;0;1823
266;89;5;1;1824
266;80;5;0;1825
265;88;5;1;1826
264;88;5;1;1827
263;88;5;1;1828
262;88;5;1;1829
261;88;5;1;1830
260;88;5;1;1831
259;88;5;1;1832
258;88;5;1;1833
257;88;5;1;1834
256;88;5;1;1835
255;88;5;1;1836
254;88;5;1;1837
253;88;5;1;1838
252;88;5;1;1839
251;88;5;1;1840
250;86;5;1;1841
249;86;5;1;1842
248;86;5;1;1843
247;86;5;1;1844
246;86;5;1;1845
245;81;5;1;1846
244;83;5;1;1847
243;82;5;1;1848
242;81;5;1;1849
241;81;5;1;1850
240;81;5;1;1851
239;81;5;1;1852
238;80;5;1;1853
237;80;5;1;1854
236;80;5;1;1855
235;80;5;1;1856
234;79;5;1;1857
233;79;5;1;1858
232;79;5;1;1859
231;79;5;1;1860
230;79;5;1;1861
229;79;5;1;1862
228;79;5;1;1863
227;78;5;1;1864
226;78;5;1;1865
225;78;5;1;1866
224;78;5;1;1867
223;78;5;1;1868
222;92;6;1;1869
222;86;5;0;1870
73;69;4;1;1871
72;69;4;1;1872
70;77;4;1;1873
69;77;4;1;1874
67;75;4;1;1875
64;75;4;1;1876
62;71;4;1;1877
61;67;4;1;1878
56;66;4;0;1879
56;74;4;1;1880
54;66;4;1;1881
52;66;4;1;1882
923;260;16;1;1883
801;278;17;1;1884
640;280;15;1;1885
487;183;10;1;1886
639;288;15;1;1887
808;261;16;1;1888
807;260;16;1;1889
806;258;16;1;1890
645;272;17;1;1891
577;288;15;1;1892
576;288;15;1;1893
489;151;8;1;1894
488;144;8;1;1895
407;176;10;1;1896
406;174;10;1;1897
391;182;10;1;1898
865;257;16;1;1899
864;257;16;1;1900
863;257;16;1;1901
862;257;16;1;1902
861;257;16;1;1903
860;257;16;1;1904
859;257;16;1;1905
857;252;16;1;1906
857;284;15;0;1907
857;257;16;0;1908
856;252;16;1;1909
856;284;15;0;1910
856;257;16;0;1911
855;251;16;1;1912
733;267;17;1;1913
732;265;17;1;1914
731;278;17;1;1915
730;278;17;1;1916
729;278;17;1;1917
728;278;17;1;1918
727;278;17;1;1919
726;278;17;1;1920
725;265;17;1;1921
725;276;17;0;1922
606;252;16;1;1923
606;284;15;0;1924
606;257;16;0;1925
605;282;15;1;1926
507;151;8;1;1927
507;154;8;0;1928
507;161;8;0;1929
452;48;3;1;1930
451;183;10;1;1931
450;182;10;1;1932
449;179;10;1;1933
448;177;10;1;1934
448;183;10;0;1935
447;174;10;1;1936
446;174;10;1;1937
445;174;10;1;1938
644;271;17;1;1939
575;283;15;1;1940
574;284;15;1;1941
574;35;2;0;1942
574;283;15;0;1943
574;286;15;0;1944
405;176;10;1;1945
404;174;10;1;1946
403;182;10;1;1947
402;182;10;1;1948
401;182;10;1;1949
400;182;10;1;1950
399;175;10;1;1951
398;175;10;1;1952
397;175;10;1;1953
396;175;10;1;1954
395;174;10;1;1955
393;177;10;1;1956
393;176;10;0;1957
392;176;10;1;1958
868;257;16;1;1959
853;260;16;1;1960
852;263;16;1;1961
851;263;16;1;1962
850;263;16;1;1963
849;263;16;1;1964
849;114;7;0;1965
847;263;16;1;1966
846;262;16;1;1967
845;261;16;0;1968
845;279;15;1;1969
844;261;16;1;1970
843;261;16;0;1971
843;279;15;1;1972
842;261;16;1;1973
841;260;16;1;1974
840;260;16;1;1975
839;260;16;1;1976
838;260;16;1;1977
837;260;16;1;1978
836;260;16;1;1979
835;260;16;1;1980
834;260;16;1;1981
833;260;16;1;1982
832;260;16;1;1983
831;260;16;1;1984
830;260;16;1;1985
829;260;16;1;1986
828;260;16;1;1987
827;258;16;0;1988
827;260;16;1;1989
826;258;16;0;1990
826;260;16;1;1991
825;258;16;1;1992
824;257;16;0;1993
824;252;16;1;1994
823;254;16;1;1995
822;254;16;1;1996
821;252;16;1;1997
821;257;16;0;1998
820;252;16;1;1999
820;257;16;0;2000
818;251;16;0;2001
818;279;15;1;2002
817;251;16;1;2003
816;251;16;1;2004
815;251;16;1;2005
813;251;16;1;2006
812;251;16;1;2007
812;112;7;0;2008
811;441;15;1;2009
810;250;16;1;2010
809;250;16;1;2011
809;261;16;0;2012
723;272;17;1;2013
722;272;17;1;2014
721;272;17;1;2015
720;269;17;1;2016
719;269;17;1;2017
718;264;17;1;2018
717;277;17;1;2019
716;277;17;0;2020
716;271;17;1;2021
715;277;17;1;2022
714;277;17;1;2023
713;277;17;1;2024
712;277;17;1;2025
711;277;17;1;2026
710;277;17;1;2027
709;277;17;1;2028
708;277;17;1;2029
707;274;17;1;2030
706;274;17;1;2031
705;274;17;1;2032
704;274;17;0;2033
704;265;17;1;2034
703;274;17;1;2035
702;274;17;1;2036
701;274;17;1;2037
700;274;17;1;2038
699;274;17;1;2039
698;265;17;1;2040
698;274;17;0;2041
697;265;17;1;2042
697;273;17;0;2043
696;273;17;1;2044
695;273;17;1;2045
694;273;17;1;2046
693;273;17;1;2047
692;273;17;1;2048
691;273;17;1;2049
690;273;17;1;2050
689;273;17;1;2051
688;272;17;1;2052
688;277;17;0;2053
687;272;17;1;2054
686;272;17;1;2055
684;272;17;1;2056
684;277;17;0;2057
683;272;17;1;2058
682;272;17;1;2059
681;272;17;1;2060
680;272;17;1;2061
679;272;17;1;2062
678;272;17;1;2063
677;272;17;1;2064
676;272;17;1;2065
675;272;17;1;2066
674;124;7;0;2067
674;272;17;1;2068
673;272;17;0;2069
672;272;17;1;2070
671;272;17;1;2071
670;272;17;1;2072
669;272;17;1;2073
668;272;17;1;2074
667;272;17;1;2075
666;124;7;1;2076
666;272;17;0;2077
664;272;17;1;2078
663;272;17;1;2079
662;272;17;1;2080
661;271;17;1;2081
661;277;17;0;2082
660;271;17;1;2083
659;271;17;1;2084
658;270;17;1;2085
657;269;17;1;2086
656;269;17;1;2087
655;269;17;1;2088
654;269;17;1;2089
653;268;17;1;2090
652;268;17;1;2091
651;265;17;1;2092
650;265;17;1;2093
649;265;17;1;2094
648;265;17;1;2095
648;273;17;0;2096
647;264;17;1;2097
647;266;17;0;2098
646;277;17;0;2099
646;272;17;1;2100
604;288;15;1;2101
603;286;15;1;2102
602;286;15;1;2103
601;286;15;1;2104
600;286;15;1;2105
599;286;15;1;2106
598;286;15;1;2107
597;286;15;1;2108
596;285;15;1;2109
595;285;15;1;2110
594;283;15;1;2111
593;282;15;1;2112
592;282;15;1;2113
591;282;15;1;2114
590;282;15;1;2115
589;282;15;1;2116
588;282;15;1;2117
587;282;15;1;2118
586;281;15;1;2119
585;281;15;1;2120
584;281;15;1;2121
583;280;15;1;2122
582;280;15;1;2123
579;279;15;0;2124
579;251;16;1;2125
578;279;15;1;2126
506;171;8;1;2127
505;171;8;1;2128
504;171;8;1;2129
503;168;8;1;2130
502;168;8;1;2131
501;154;8;1;2132
500;154;8;1;2133
499;154;8;1;2134
498;154;8;0;2135
498;151;8;1;2136
497;154;8;1;2137
496;151;8;1;2138
496;154;8;0;2139
495;151;8;1;2140
494;148;8;1;2141
493;148;8;1;2142
492;148;8;1;2143
491;144;8;1;2144
490;154;8;1;2145
444;180;10;1;2146
443;180;10;1;2147
442;180;10;1;2148
441;180;10;1;2149
440;182;10;1;2150
439;182;10;1;2151
438;182;10;1;2152
437;179;10;1;2153
436;179;10;1;2154
435;179;10;1;2155
434;179;10;1;2156
433;179;10;1;2157
432;179;10;1;2158
431;178;10;1;2159
429;178;10;1;2160
428;178;10;1;2161
427;176;10;1;2162
426;176;10;1;2163
425;176;10;1;2164
424;176;10;1;2165
423;176;10;1;2166
422;176;10;1;2167
421;176;10;1;2168
420;176;10;1;2169
419;176;10;1;2170
418;176;10;1;2171
417;176;10;1;2172
416;176;10;1;2173
415;176;10;1;2174
414;176;10;1;2175
413;176;10;1;2176
412;176;10;1;2177
412;164;8;0;2178
411;176;10;1;2179
410;173;10;1;2180
409;172;10;1;2181
408;176;10;1;2182
804;261;16;1;2183
803;250;16;1;2184
803;249;16;0;2185
803;251;16;0;2186
803;258;16;0;2187
803;263;16;0;2188
802;249;16;0;2189
802;251;16;0;2190
802;258;16;0;2191
802;250;16;1;2192
643;265;17;1;2193
642;265;17;1;2194
641;251;16;1;2195
573;225;13;1;2196
573;224;13;0;2197
573;288;15;0;2198
572;288;15;1;2199
571;288;15;1;2200
390;174;10;1;2201
389;172;10;1;2202
389;181;10;0;2203
388;172;10;1;2204
388;181;10;0;2205
922;263;16;1;2206
921;263;16;1;2207
920;263;16;1;2208
918;262;16;1;2209
917;262;16;1;2210
916;262;16;1;2211
916;131;9;0;2212
915;261;16;1;2213
914;261;16;1;2214
913;261;16;1;2215
912;261;16;1;2216
911;261;16;1;2217
910;261;16;1;2218
909;261;16;1;2219
908;260;16;1;2220
907;260;16;1;2221
906;260;16;1;2222
905;260;16;1;2223
904;260;16;1;2224
903;260;16;1;2225
902;258;16;1;2226
901;258;16;1;2227
900;258;16;1;2228
899;258;16;1;2229
898;258;16;1;2230
897;258;16;1;2231
895;258;16;1;2232
894;258;16;1;2233
893;258;16;1;2234
892;258;16;1;2235
892;6;1;0;2236
891;257;16;1;2237
890;257;16;1;2238
889;257;16;1;2239
888;257;16;1;2240
887;257;16;1;2241
886;257;16;1;2242
885;257;16;1;2243
883;257;16;1;2244
882;257;16;1;2245
881;257;16;1;2246
880;256;16;1;2247
879;254;16;1;2248
878;254;16;1;2249
877;256;16;1;2250
876;256;16;1;2251
875;252;16;1;2252
875;257;16;0;2253
874;252;16;1;2254
874;257;16;0;2255
873;251;16;1;2256
872;251;16;1;2257
871;251;16;1;2258
870;251;16;1;2259
869;250;16;0;2260
869;249;16;1;2261
800;277;17;1;2262
799;277;17;1;2263
798;277;17;1;2264
797;277;17;1;2265
796;277;17;1;2266
795;277;17;1;2267
794;277;17;1;2268
793;277;17;1;2269
791;277;17;1;2270
790;277;17;1;2271
789;277;17;1;2272
788;277;17;1;2273
787;277;17;1;2274
786;277;17;1;2275
785;277;17;1;2276
784;276;17;1;2277
783;274;17;1;2278
782;274;17;1;2279
781;274;17;1;2280
780;274;17;0;2281
780;265;17;1;2282
779;274;17;1;2283
778;274;17;1;2284
777;274;17;1;2285
776;274;17;1;2286
775;274;17;1;2287
774;274;17;1;2288
773;274;17;1;2289
772;274;17;1;2290
771;274;17;1;2291
770;273;17;1;2292
769;273;17;1;2293
768;273;17;1;2294
767;273;17;1;2295
766;273;17;1;2296
765;273;17;1;2297
764;273;17;1;2298
763;273;17;1;2299
762;273;17;1;2300
761;273;17;1;2301
760;272;17;1;2302
760;105;7;0;2303
759;272;17;1;2304
759;105;7;0;2305
757;272;17;1;2306
756;124;7;0;2307
756;272;17;1;2308
755;272;17;1;2309
754;272;17;1;2310
753;272;17;1;2311
752;271;17;1;2312
751;270;17;1;2313
750;270;17;1;2314
749;270;17;1;2315
748;269;17;1;2316
747;269;17;1;2317
745;268;17;1;2318
744;268;17;1;2319
743;268;17;1;2320
742;268;17;1;2321
741;268;17;1;2322
740;268;17;1;2323
739;267;17;1;2324
738;265;17;1;2325
737;265;17;1;2326
737;273;17;0;2327
736;7;1;1;2328
735;265;17;1;2329
734;272;17;1;2330
734;277;17;0;2331
638;286;15;1;2332
637;288;15;1;2333
636;288;15;1;2334
635;288;15;1;2335
634;288;15;1;2336
633;286;15;1;2337
632;286;15;1;2338
631;286;15;1;2339
630;286;15;1;2340
629;286;15;1;2341
628;286;15;1;2342
627;286;15;1;2343
626;286;15;1;2344
625;286;15;1;2345
624;286;15;1;2346
623;286;15;1;2347
622;286;15;1;2348
621;285;15;1;2349
620;285;15;1;2350
619;285;15;1;2351
618;285;15;1;2352
617;285;15;1;2353
616;283;15;1;2354
615;283;15;1;2355
614;282;15;1;2356
614;284;15;0;2357
613;282;15;1;2358
613;284;15;0;2359
612;281;15;0;2360
612;284;15;1;2361
611;281;15;1;2362
611;284;15;0;2363
610;281;15;1;2364
609;280;15;1;2365
609;284;15;0;2366
608;279;15;1;2367
607;288;15;1;2368
570;171;8;1;2369
569;171;8;1;2370
568;168;8;1;2371
567;168;8;1;2372
566;168;8;1;2373
566;147;8;0;2374
565;167;8;1;2375
564;164;8;1;2376
563;164;8;1;2377
563;156;8;0;2378
563;161;8;0;2379
562;161;8;1;2380
562;157;8;0;2381
561;161;8;1;2382
561;157;8;0;2383
560;161;8;1;2384
559;157;8;1;2385
559;159;8;0;2386
558;157;8;1;2387
558;161;8;0;2388
557;156;8;1;2389
556;156;8;1;2390
555;156;8;1;2391
554;156;8;1;2392
553;156;8;1;2393
552;154;8;1;2394
551;154;8;1;2395
550;154;8;1;2396
549;152;8;1;2397
548;151;8;1;2398
547;151;8;1;2399
547;154;8;0;2400
546;151;8;1;2401
545;151;8;1;2402
545;154;8;0;2403
544;148;8;1;2404
543;148;8;1;2405
542;148;8;1;2406
541;148;8;1;2407
540;148;8;1;2408
539;147;8;1;2409
539;168;8;0;2410
538;146;8;1;2411
537;146;8;1;2412
536;146;8;1;2413
535;146;8;1;2414
535;151;8;0;2415
534;146;8;1;2416
533;146;8;1;2417
532;146;8;1;2418
531;146;8;1;2419
530;146;8;1;2420
529;146;8;1;2421
529;164;8;0;2422
528;144;8;1;2423
527;144;8;1;2424
526;144;8;1;2425
525;144;8;1;2426
525;150;8;0;2427
524;144;8;1;2428
523;144;8;1;2429
522;144;8;1;2430
521;144;8;1;2431
520;144;8;1;2432
519;144;8;1;2433
518;144;8;1;2434
517;144;8;1;2435
516;144;8;1;2436
515;144;8;1;2437
514;144;8;1;2438
513;142;8;1;2439
513;166;8;0;2440
512;154;8;1;2441
511;154;8;1;2442
509;167;8;0;2443
508;165;8;1;2444
486;172;10;1;2445
485;179;10;1;2446
484;179;10;1;2447
483;179;10;1;2448
482;179;10;1;2449
481;179;10;1;2450
480;178;10;1;2451
479;178;10;1;2452
478;178;10;1;2453
477;178;10;1;2454
476;177;10;1;2455
475;177;10;1;2456
474;177;10;1;2457
473;176;10;1;2458
472;176;10;1;2459
471;176;10;1;2460
470;176;10;1;2461
469;176;10;1;2462
468;175;10;1;2463
467;175;10;1;2464
466;175;10;1;2465
465;174;10;1;2466
464;173;10;1;2467
463;173;10;1;2468
462;173;10;1;2469
461;173;10;1;2470
460;173;10;1;2471
459;173;10;1;2472
458;173;10;1;2473
457;173;10;1;2474
456;172;10;1;2475
455;172;10;1;2476
454;172;10;1;2477
453;172;10;1;2478
510;317;8;1;2479
509;317;8;1;2480
1254;48;3;1;2481
1254;234;13;0;2482
1219;48;3;1;2483
1234;301;19;0;2484
1234;305;19;0;2485
1234;51;3;0;2486
1234;290;18;0;2487
1234;292;18;0;2488
1234;293;18;0;2489
1234;294;19;0;2490
1234;297;18;0;2491
1234;74;4;0;2492
1234;299;18;0;2493
1234;244;13;0;2494
1234;304;19;0;2495
1185;52;3;1;2496
1209;52;3;1;2497
1247;52;3;1;2498
